קוד פריט,תיאור פריט,מחיר אחרון שחושב (מטבע),מחיר אחרון שחושב,כמות,ערך מלאי (מטבע),ערך מלאי
31000103,פס נחושת+הברגה לחיזוק כרטיסים 34561/384,Eur,2.78,--,,0
31000104,מסילת פלסטיק למוביל לכרטיס 64560/001,Eur,0.72,--,,0
31000105,כבל פלדה 6 ממ' (לא פעיל),₪  ,2.4,--,,0
31000106,מהדק לכבל פלדה 6 ממ',₪  ,1.14,--,,0
31000108,פלטת עץ סנדוויץ 110.5X50.5X12,₪  ,40,--,,0
31000109,צינור 32*4 מ' ביוב,₪  ,2.5,--,,0
31000110,פלטת אלומ' 30X20X2 ממ',₪  ,109.99,--,,0
31000111,"שלט ""אריאל וימאזור"" לפנס",₪  ,184.94,--,,0
31000112,ארון מגירות ננס 40 מגירות,₪  ,306.01,--,,0
31000113,מחיצה למגיה ננס,₪  ,0.65,--,,0
31000114,פרופיל מרובע 25X25 ממ' מגולבן,₪  ,24.5,--,,0
31000115,כבל פלדה 8 ממ' (לא פעיל),₪  ,3.2,--,,0
31000116,פח מגולבן 140X60 סמ' עובי 2 ממ',₪  ,126,--,,0
31000117,פח מגולבן 60X60 סמ' עובי 2 ממ',₪  ,50.02,--,,0
31000118,דלי שחור,₪  ,6.5,--,,0
31000119,תושבת למשנק+בית סטרטר לבולרד,₪  ,15,--,,0
31000122,"פלקס נוזל להלחמה 1/2 ק""ג",₪  ,85.73,--,,0
31000123,שקפיים ללייזר גוליבר,₪  ,100.87,--,,0
31000124,סיכה פלקס FC-11  שחור,₪  ,22.11,--,,0
31000126,פלטת עץ 720X380X10 ממ'(בזק 7),₪  ,24,--,,0
31000127,שלט מספור רמזור (אלומ') 50X50X2,₪  ,109.96,--,,0
31000128,שלט מספור רמזור(מגולבן)40X40X1.5,₪  ,59.88,--,,0
31000129,מסמר 10,₪  ,8.66,--,,0
3100013,תוף קוטר 80 סמ',₪  ,300,--,,0
31000131,"חוט שזור 5 ק""ג",₪  ,21.37,--,,0
31000132,פח מגולבן  150X100X2  ממ',₪  ,4,--,,0
31000133,סופרלק פלוס לבן שלג 4.5,₪  ,95.07,--,,0
31000134,סופרלק פלוס 42 תכלת 4.5,₪  ,102.07,--,,0
31000135,ראש פרימר למני צבע על אלומ',₪  ,26.97,--,,0
31000136,פח מגולבן  250X200X1.5 ממ',₪  ,5,--,,0
31000137,בנזין לבן (ליטר),₪  ,32.04,--,,0
31000138,טרפנטין (גלון),₪  ,42,--,,0
31000139,תייל אוירי 4X25 AL,₪  ,1,--,,0
31000141,צבע לבן סופר גג  פח,₪  ,164.92,--,,0
31000142,כובע ברש צבע בז' כולל רקמת לוגו צבעונית,₪  ,15,--,,0
31000145,מסיר צבע ( 1 ליטר),₪  ,47.64,--,,0
31000148,"גלגל עגלה ""2",₪  ,11.99,--,,0
31000150,חולצת אלגנט נשים 56503,₪  ,34.74,--,,0
31000152,עמוד עץ  10 מ',₪  ,620,--,,0
31000154,צבע פוליאור בסיס(1 ליטר)אורנג'  א264,₪  ,61.04,--,,0
31000155,צביעת עמוד יסוד+2 שכבות  RAL 9006,₪  ,50,--,,0
31000156,"פלטה סגירה לתא ח""ח",₪  ,18,--,,0
31000158,"פלטת סנדוויץ עובי 10 מ""מ אורך 50 ס""מ רוחב 20 ס""מ",₪  ,18,--,,0
31000159,"כספת עומק 36 ס""מ גובה 39 ס""מ רוחב 35 ס""מ",₪  ,233.62,--,,0
31000161,"מטף כיבוי אש אבקה 6 ק""ג",₪  ,219.66,--,,0
31000162,ניקוי כלים סניטריים  T464-0001,₪  ,28.99,--,,0
31000163,מרסס 500 גרם לטלפון מחשב פרקט,₪  ,26.3,--,,0
31000164,"ידית סכינית/ווישר לימן מק""ט 4711",₪  ,18.57,--,,0
31000165,"ווישר לחלונות 35 ס""מ לימן",₪  ,14.48,--,,0
31000167,דלי 10 ליטר צבעוני,₪  ,8,--,,0
31000168,טלסקופ 3*100 לימן MT3*100,₪  ,127,--,,0
31000169,"ידית תופס פרווה ממתכת 25 ס""מ",₪  ,15.29,--,,0
31000170,"פרווה להחלפה 25 ס""מ לימן",₪  ,23.01,--,,0
31000171,טינר 5 ליטר,₪  ,65.01,--,,0
31000172,"מטאטא המבריק כביש 30 ס""מ סיב קצר",₪  ,11.9,--,,0
31000173,מקל עץ,₪  ,164.96,--,,0
31000178,"מותחן כבל פלדה 6 מ""מ",₪  ,2.63,--,,0
31000179,מסיר כתי דיו ב-500 גרם,₪  ,28.06,--,,0
31000180,מחזיק סכינים -לימן,₪  ,4.51,--,,0
31000181,סכינים 02 בקסטה 25 יחידות,₪  ,18.99,--,,0
31000182,ג'ריקן ריק 10 ליטר,₪  ,99,--,,0
31000183,חומצת הדרים,₪  ,75.04,--,,0
31000184,"רשת ברזל 8 מ""מ 450/80 +ספייסרים קומפלט",₪  ,111,--,,0
31000185,"קרש 3 מטר אורך עובי 2.5 גובה 10 מ""מ",₪  ,11.24,--,,0
31000186,שמן שרוף גלון,₪  ,104.76,--,,0
31000188,אלמנט מס 2,₪  ,139,--,,0
31000189,"מוט ברזל מזויין 10 מ""מ 6 מטר אורך",₪  ,2.99,--,,0
31000190,"מוט ברזל מזויין 12 מ""מ 6 מטר אורך",₪  ,3.99,--,,0
31000191,כבל פלדה 12 ממ',₪  ,13.4,--,,0
31000192,מהדק לכבל פלדה 13 ממ',₪  ,1.82,--,,0
31000193,מותחנים לכבל פלדה 19 ממ',₪  ,25,--,,0
31000194,"מותחן לכבל פלדה 10 מ""מ",₪  ,9.8,--,,0
31000196,צביעת ח'  לפנס תנועה,₪  ,200,--,,0
31000197,מחסום פלסטי משומש,₪  ,236,--,,0
31000199,משטח עץ,₪  ,64.01,--,,0
31000201,פנקס לג'סי דקו  באנגלית,₪  ,10.5,--,,0
31000202,פלטה144X110X2 ממ'לשלט כיוון,₪  ,2.3,--,,0
31000204,פלח עם חור לשלט הכוונה,₪  ,3.5,--,,0
31000205,מגפיים גומי מידה 42,₪  ,159.83,--,,0
31000206,"כבל פלדה 10 מ""מ",₪  ,4.8,--,,0
31000207,מטען סוללות +4 סוללות נטענות 2700 מיליאמפר,₪  ,88.99,--,,0
31000209,"צינור ""1.5 אורך 6.00 מ'",₪  ,26.71,--,,0
31000210,שלט בנוי מסגרת,₪  ,139.89,--,,0
31000211,יריעות איטום בהדבקה עצמית,₪  ,153.85,--,,0
31000212,ספוג למלחם,₪  ,6.93,--,,0
31000214,התקנת שרת קבצים,₪  ,0,--,,0
31000215,QMAP TS -639 PRO,₪  ,0,--,,0
31000216,התקנת בקר דיסקים,₪  ,0,--,,0
31000217,כרטיס רשת,₪  ,70.09,--,,0
31000218,טון ברזל,₪  ,3499.95,--,,0
31000220,עמדת מנהל שרת לבקרת חנייה,Eur,5105.09,--,,0
31000221,עמדת יציאה כולל קורא קרבה למינויים,Eur,4318.61,--,,0
31000222,מערכת אינטרקום,₪  ,3077,--,,0
31000223,עמדת תשלום אוטומטית מלאה כולל (PKA32-B),₪  ,54249.58,--,,0
31000224,מנפיק כניסה כולל קורא קרבה למינויים,Eur,3734.58,--,,0
31000225,שלוחת מנהל לאינטרקום,Eur,164.08,--,,0
31000226,מטהר קו משולב,₪  ,58.61,--,,0
31000227,מדבקת ב-43 קוטר 60 וניל בלבד,₪  ,44.92,--,,0
31000228,קילוף מדבקה ישנה,₪  ,79.99,--,,0
31000229,פלטה 20X20X6 ממ,₪  ,25,--,,0
31000230,פלטה29X29X8 ממ',₪  ,41.83,--,,0
31000231,תוכנה לני צמתים,₪  ,9188.27,--,,0
31000232,70%  תוכנה לשני צמתים,₪  ,5400,--,,0
31000233,כרטיס נוכחות,₪  ,12,--,,0
31000234,יצור אב טיפוס עמוד מנפיק,$  ,300,--,,0
31000235,הסרת אנטי וירוס ישן והתקנת חדש,₪  ,960.07,--,,0
31000237,שלט לפי פרט עיריית ירושלים HI,₪  ,490.12,--,,0
31000238,פלח מכופף לחיזוק שלט עם שלוש חורים כולל 2 פאזות,₪  ,4.5,--,,0
31000239,גרפיקה,₪  ,45,--,,0
31000240,תיקון מקדחה,₪  ,250.43,--,,0
31000241,"פלטת עץ סנדביץ עובי 10 מ""מ במידות 27/50",₪  ,10,--,,0
31000243,מסכת פנים,₪  ,0.18,--,,0
31000244,"רשת ברזל 8 מ""מ צפיפות 10/10 6 מ אורך 2.5 מ רוחב",₪  ,644.97,--,,0
31000246,"פלטת עץ לארון בקרה 50/27 עובי 10 מ""מ",₪  ,11.81,--,,0
31000247,קומקום נישלף,₪  ,79.52,--,,0
31000248,מכולה פינוי 5 קוב,₪  ,749.96,--,,0
31000249,סופרלק פלוס גוונים,₪  ,17.24,--,,0
31000250,פוליאור טמבור גוונים,₪  ,73.59,--,,0
31000251,נייר מיים  P100,₪  ,3.5,--,,0
31000252,צ'יפים בצבע אדום,₪  ,5.48,--,,0
31000253,פח עם מכסה 240 ליטר,₪  ,348.45,--,,0
31000254,מאפרה נירוסטה,₪  ,98,--,,0
31000256,תושבת למחסום O&O כולל בורג תפיסה +פרפר,₪  ,35,--,,0
31000258,הטסה,₪  ,914.56,--,,0
31000259,פינוי פסולת במנוף,₪  ,899.94,--,,0
31000260,"כבל פלדה 5 מ""מ",₪  ,1.8,--,,0
31000262,התקנה,₪  ,800,--,,0
31000263,פלח מכופף אלומי'  5 ממ' לפי דוגמא,₪  ,28.25,--,,0
31000264,פלח מכופף אלומי' 3 ממ' לפי דוגמא,₪  ,20.18,--,,0
31000265,פרשבנד עובי 1.5 ממ',₪  ,85,--,,0
31000355,פנל לכרטיס LCM,₪  ,44.99,--,,0
31000356,כספת גובה 60 סמ' אורך 50 סמ' רוחב 40 סמ',₪  ,0,--,,0
31000358,פנל  עיוור 136.5X128.5X1.5 ממ' צבע בז',₪  ,5,--,,0
31000359,פנל עיוור 128.5X25X1.5 ממ' צבע בז',₪  ,2.5,--,,0
31000361,פלח אלומינים לתפיסת מפסק דלת לשלט,₪  ,6,--,,0
31000362,"שלט ארגז מואר חזית פרספקס כולל תאורה+שלה 3""",₪  ,400,--,,0
31000363,כספת רוחב 47 גובה 75 עומק 36,₪  ,1500,--,,0
31000364,תושבת למראה פנורמית,₪  ,45.73,--,,0
31000365,"מראה פנורמית קוטר 100 ס""מ כולל חיבור לעמוד",₪  ,223.27,--,,0
31000367,תנור חימום חשמלי 3 ספירלות,₪  ,79.92,--,,0
31000368,"מגן פלסטיק ל-BACKPANE פרספקט שקוף 78X128X3מ""מ",₪  ,22,--,,0
31000369,"מכנס דגמ""ח גבר גומי בגב 100% כחול",₪  ,27.02,--,,0
31000370,חולצת לקוסט גבר ש.א 40/60 אפור,₪  ,22,--,,0
31000371,חולצת פוטר ניקי 35/65 אפור,₪  ,25,--,,0
31000372,הדפסת לוגו ב-2  צבעים,₪  ,2,--,,0
31000373,הדפסת לוגו ב-3 צבעים,₪  ,15,--,,0
31000374,מפזר חום עומד HOME,₪  ,70.09,--,,0
31000375,שמשית חוף 1.8 מ',₪  ,1030.09,--,,0
31000376,מדף תליה,₪  ,52,--,,0
31000377,מכשיר קשר,₪  ,470.04,--,,0
31000378,שסתום בטחון,₪  ,38.78,--,,0
31000379,טבעת נחושת לצינור הידראולי,₪  ,11.61,--,,0
31000380,פילטר למתקן מים,₪  ,58.11,--,,0
31000381,חולצת טריקו  גבר ש.ק 100% אפור,₪  ,22,--,,0
31000382,חולצת לקוסט גבר ש.ק  60כ/40פ  אפור,₪  ,30.5,--,,0
31000383,מתכוונן למברשת עם הברגה,₪  ,17.17,--,,0
31000384,זוית פינה קרמיקה,₪  ,14.72,--,,0
31000386,"בסיס בטון 25 ק""ג שחור B1 (עבור שימשיה)",₪  ,80,--,,0
31000387,שרשרת צבעונית פרנזים,₪  ,1.21,--,,0
31000388,מיני בר דיגיטלי סילבר +לחצן הרתחה,₪  ,659.49,--,,0
31000389,שואב אבק 1200W,₪  ,550.43,--,,0
31000392,"מצלמת צינור אינפרא 700 קו עדשה 2.8-12 מ""מ",$  ,89.46,--,,0
31000393,גליל פילטר המרגלאס 60 מטר,₪  ,411.02,--,,0
31000394,פלטה מרובעת 160X160X6 מ''מ שחור,₪  ,269.99,--,,0
31000396,לוח אלומיניום לפי מפרט,₪  ,30,--,,0
31000401,בסיס בטון לעמוד עץ,₪  ,680,--,,0
31000402,מחולל אירוסול טרמי T500 גרם כולל לחצן,₪  ,3100,--,,0
31000409,"שלט חריטה אלומינים שחור 10X10 ס''מ ""שוחת רכבת א''ט""",₪  ,14,--,,0
31000410,עגלה לארון UPS,₪  ,674.02,--,,0
31000411,"עגלת אלומיניום מתקפלת עד 100 ק""ג PR-1003 Profxene",₪  ,250,--,,0
31000413,לחצן הפעלה ניקל,₪  ,0.65,--,,0
31000414,אסלה תלוי לנכים,₪  ,9.69,--,,0
31000424,כיור נירוסטה בודד 50.6/56,₪  ,6.9,--,,0
31000425,ברז מטבח פיה ארוכה קשתית ניקל,₪  ,786.89,--,,0
31000426,דלת פולימרית מוגנת מים 100% עד רוחב 90 ס''מ,₪  ,0,--,,0
31000430,צבע עליון מבריק  גלון RAL  1003,₪  ,128.01,--,,0
31000431,מתקן למערכת אל פסק לארון נת''ע,₪  ,430.03,--,,0
31000433,פנל אלומניום הגנה לכרטיס PEEK,₪  ,25,--,,0
31000442,חולצה דרייפיט ארוכה,₪  ,19,--,,0
31000443,סיקה גראוט 200 25ק''ג,₪  ,0,--,,0
3100057,פלח מגולוון מחורר ומכופף,₪  ,25.22,--,,0
31999900,COL/BUC N&D 324420 (צביעת מחסום 1.7 איטי 3 מ' בצבע צהוב),₪  ,179.44,--,,0
32000000,AC-428 MCTD גלאי,$  ,337.84,--,,0
32000001,MIR-R-230 גלאי,₪  ,1,--,,0
32000002,24V  MXE 424R גלאי (4 ערו'  מיקרוסנס),₪  ,2.5,--,,0
32000005,VEKM2E גלאי 2 ערוצים,₪  ,624,--,,0
32000006,PD 121 גלאי,₪  ,1,--,,0
32000007,PD 241 230V גלאי 2 ערוצים (לא פעיל),₪  ,490.01,--,,0
32000012,גלאי 4 ערוצים 424 MXE  24V (מיקרוסנס ישן),₪  ,0.01,--,,0
32000013,גלאי 2 ערוצים 424 MXE 24V (מיקרוסנס ישן),Eur,134,--,,0
32000014,תוספת לתפיסת קונקטור,₪  ,12,--,,0
32000015,גלאי D2A,₪  ,1,--,,0
32000017,ספק סימנס ST-800,₪  ,1,--,,0
32000018,גלאי  אופטי,₪  ,1,--,,0
32000021,גלאי PD132 ערוץ 1 קטן+כבל/סוקת (לא פעיל),₪  ,394,--,,0
32000022,794T EMITTER 76-000-1047-0,$  ,709.86,--,,0
32000023,קופסא לבדיקת השראות גלאים DU100 ׁ(895FT0001),Eur,237.17,--,,0
32000024,גלאי סימנס ST4S,₪  ,865.05,--,,0
32000032,IVBN05-7A01AD,Eur,456,--,,0
32000036,WAB-100-053  for the set of cable and connector,Eur,49,--,,0
32000037,גלאי העדפה לתחבורה ציבורית (ת''א) קיט,Eur,1021.83,--,,0
32000040,בקר 4 ערוצים Data Logger DZK UNI,Eur,1818,--,,0
32000041,Software for Manual Priority Request - 5 second tramsmition time,Eur,6660,--,,0
32000046,IVEN02-75E0AD-A,Eur,440,--,,0
32000048,כלי בדיקה משדר CAPSYS,Eur,3680,--,,0
32000057,On Board test tool IVW-N005AD,Eur,3680,--,,0
32000058,מכשיר בדיקה IVN-N01100,₪  ,6329.73,--,,0
32000059,גלאי 4 סוגי גזים כולל סנסורים,₪  ,2890,--,,0
33000000,סגר מסגרת פנימית לבקר,₪  ,3.78,--,,0
33000001,SZN-1 זמזם עיורים צ'כי,$  ,29.2,--,,0
33000003,מנעול מס' 1 עם מפתח 1 בלב (לא פעיל),₪  ,1,--,,0
33000004,מנעול מס' 2 עם מפתח 1 בלב,₪  ,1,--,,0
33000005,"FIC LIGHT""      מפתח מסטר",₪  ,1,--,,0
33000006,מנעול רב בריח FRONT-1,₪  ,132,--,,0
33000007,מנעול רב בריח POLICE,₪  ,117.65,--,,0
33000008,מנעול חצי צלינדר דלת ראשית לציר ז'בוטינסקי (11420),₪  ,47,--,,0
33000011,שלט לתא שוטר,₪  ,20,--,,0
33000012,מנעול 1/2צילינדר,₪  ,49,--,,0
33000013,מנעול תליה +כבל קשירה,₪  ,21.37,--,,0
33000014,קופסת הסתעפות לעמוד תאורה +מכסה,₪  ,3.8,--,,0
33000016,זמזם עיורים משתנה,₪  ,97.01,--,,0
33000018,לחצן הולך רגל חץ עם לדים,₪  ,590,--,,0
33000019,לחצן הולך רגל עם לד+לחצן אנטי ונדלי (לא פעיל),₪  ,200,--,,0
33000020,מנעול תל' 10 רב-בריח לרתק,₪  ,60.04,--,,0
33000021,זמזם עיורים רציף,₪  ,1,--,,0
33000022,לחצן הולך רגל (צהוב)עם  לחצן ונדלי,₪  ,200,--,,0
33000024,תושבת ללחצן הולך רגל (ריק),₪  ,520,--,,0
33000025,צילינדר מס' 3  (סיגנלור),₪  ,27,--,,0
33000026,מנעול תא שוטר 003  לארון פח (סיגנלור),₪  ,18.65,--,,0
33000031,"מנעול  רב בריח  תא שוטר מע""צ (031971  לבן)",₪  ,170,--,,0
33000032,לחצן הולך רגל עם זמזם צ'כי(לעיורים),₪  ,200,--,,0
33000033,"תקתקן לעיוורים ""דגם חשמל הברק""",₪  ,1250,--,,0
33000034,מברג,₪  ,9,--,,0
33000035,"חצי צילינדר  91110 כחול (מע""צ) 84670465",₪  ,132,--,,0
33000036,מפתח 91118 כחול 86101035,₪  ,10,--,,0
33000037,זמזם אקוסטי,₪  ,50,--,,0
33000039,מנעול תל' 13 רב-בריח+רתוק מקורי,₪  ,84.62,--,,0
33000041,יח' בקרה לתקתקן אקוסטי 42V (מוח),₪  ,1600,--,,0
33000042,מנעול לצילינדר,₪  ,123.89,--,,0
33000046,מנעול לתחנות אוטובוס  מפתח אחיד,₪  ,22,--,,0
33000047,צילינדר מער' מאסטר,₪  ,76.91,--,,0
33000048,תקתקן פלורה,$  ,216.5,--,,0
33000049,יח' בקרה לתקתקן פולרה,₪  ,0.01,--,,0
33000137,מנעול פנימי לדלת,₪  ,23.51,--,,0
33000164,דיסקית 1/2 1 צול מגולוון,₪  ,187.69,--,,0
33000167,פריצת דלת,₪  ,74.92,--,,0
33000168,מעצור לדלת,₪  ,3.9,--,,0
33000169,PN PHCU4W-220IB SWITCHING POWER SUPPLY,$  ,235,--,,0
33000170,תקתקן דגם עם הקלטה,₪  ,1400,--,,0
33000173,"תקתקן אקוסטי 220V ארוך (32 ס''מ) דגם ""חשמל הברק""",₪  ,1450,--,,0
33000176,אקסטרוזיה חיצונית MATU101-102,₪  ,345,--,,0
33000185,לחצן עם מחבר כולל פלסטיק עם הדפס,₪  ,84,--,,0
33000186,רתק למנעול תליה 10'',₪  ,229.92,--,,0
33000187,כרטיס תקתקן LAYAM,₪  ,525,--,,0
33000188,יחידת BT לכרטיס LAYAM,₪  ,100,--,,0
33000189,רמקול כולל צמה לתקתקן חשמל הברק,₪  ,30,--,,0
33000190,"חץ עגול צבע צהוב לתקתקן ""חשמל הברק""",₪  ,3,--,,0
33000191,"מכסה עליון כולל רטט לתקתקן ""חשמל הברק""",₪  ,165,--,,0
33000192,"אטם לבורג מכסה עליון לתקתקן ""חשמל הברק""",₪  ,1.5,--,,0
33000193,"אטם לבן למכסה עליון לתקתקן ""חשמל הברק""",₪  ,2,--,,0
33000196,לחצן לתקתקן חשמל הברק,₪  ,80,--,,0
33000197,מכסה תחתון לתקתקן חשמל הברק,₪  ,0,30,,0
33000199,התקן IrDA מתאם אינפרא אדום ליחידה אקוסטית MATU101-114,$  ,300,--,,0
33000200,פלסטיק עם הדפס ללא לחצן MATU101-116,₪  ,31,--,,0
33000201,צילינדר לגוף מנעול חשמלי לשער כנפיים,₪  ,85.05,--,,0
33000202,גוף מנעול חשמלי לשער כנפיים ללא צילינדר,₪  ,290.16,--,,0
33000206,אקסטרוזיה חיצונית MATU101-120,₪  ,155,--,,0
33000209,כבל פיקוד כולל מחבר 5 פין MATU101-125,₪  ,29,--,,0
34000000,מכסה חוליה  70/60 בטון עגול,₪  ,293.95,--,,0
34000001,מכסה חוליה 40*60 5 טון,₪  ,4,--,,0
34000002,חוליה 40X30 בריכה,₪  ,101.23,--,,0
34000005,"צינור ""4  P.V.C. תקן בזק",₪  ,8.5,--,,0
34000006,צינור פוליטילן 75,₪  ,7.5,--,,0
34000007,צינור מיים 3/4,₪  ,3.03,--,,0
340000078,שק ריק,₪  ,0.9,--,,0
34000011,חוליה  80/100,₪  ,250.14,--,,0
34000012,"צינור מרזב 3"" (זכר-נקבה)",₪  ,1,--,,0
34000018,קופסא גויס 3 מקום -לקיר גבס,₪  ,4,--,,0
34000019,מכסה חוליה ב.ב 95/40 A50 לפי תקן ישראלי,₪  ,879.89,--,,0
34000021,בטון מוכן ב-20  שקיעה 4 עדס,₪  ,317.4,--,,0
34000023,קופסא גויס 4 מקום -לקיר גבס,₪  ,6,--,,0
34000024,ממסר  ASUAON   250V AC   5A +סוקט,₪  ,20,--,,0
34000025,סימון פס לבן 0.15,₪  ,1,--,,0
34000026,סימון תחנת אוטובוס 0.15 צהוב,₪  ,1,--,,0
34000027,סימון קוביות 0.30,₪  ,680.02,--,,0
34000028,סימון מעברי חציה קו הפרדה מילוי איי,₪  ,1,--,,0
34000029,סימון חץ בודד,₪  ,49.88,--,,0
34000030,*רקע,₪  ,1,--,,0
34000031,סמון אבני ספה,₪  ,1,--,,0
34000032,שקע על טיח  5X32A,₪  ,9.8,--,,0
34000033,אנילפז,₪  ,135.07,--,,0
34000034,תקע 5X32A,₪  ,1,--,,0
